1.256467114230306326e-01,3.769401342690485990e-01,1.414613775458221312e+01,1.376919762031316452e+01,1.794815063476562500e-03,1.593803594216266051e+00,2.442713851477510967e-01,8.974075531411744855e-01,2.442713851477510967e-01,1.479236767230896754e-01,2.640389880941233502e-01,8.974075531411744855e-01,2.640389880941233502e-01,6.942128872028697772e-01,4.661115299507232468e-01,4.548405679397478085e-01,5.338884700492767532e-01,1.090318864120494169e+00,-1.104836073468721258e+00,1.090318864120494169e+00,4.872622002509302774e+00,-3.262780709655062505e+00,-1.104836073468721258e+00,-3.262780709655062505e+00,2.850080078487361224e+00
1.143385073949579472e-01,3.430155221848671943e-01,1.412476770183583952e+01,1.378175217965097232e+01,7.920265197753906250e-04,1.549002659500755108e+00,2.548703488685040153e-01,8.950144625438929413e-01,2.548703488685040153e-01,1.462038233958176392e-01,2.673947582795025424e-01,8.950144625438929413e-01,2.673947582795025424e-01,6.957660658621933614e-01,4.678445508052122559e-01,4.544980063575598805e-01,5.321554491947877441e-01,1.091003987284879351e+00,-1.103828601665692188e+00,1.091003987284879351e+00,4.869478309439000618e+00,-3.274911855636486013e+00,-1.103828601665692188e+00,-3.274911855636486013e+00,2.842785220543696756e+00
1.040480417294117332e-01,3.121441251882348666e-01,1.410522483074399425e+01,1.379308070555575938e+01,7.424354553222656250e-04,1.507629244758039055e+00,2.646237763689663347e-01,8.927985844164875173e-01,2.646237763689663347e-01,1.446428184962757768e-01,2.704826314154867295e-01,8.927985844164875173e-01,2.704826314154867295e-01,6.972176582206689455e-01,4.694115376295170394e-01,4.541870416647932895e-01,5.305884623704829606e-01,1.091625916670413421e+00,-1.102907870947863467e+00,1.091625916670413421e+00,4.866643137122689033e+00,-3.285880763406618943e+00,-1.102907870947863467e+00,-3.285880763406618943e+00,2.836194145193240868e+00
9.468371797376463894e-02,2.840511539212933201e-01,1.408736019368740244e+01,1.380330903976610912e+01,1.351356506347656250e-03,1.469474540252273753e+00,2.735897612598372497e-01,8.907502970055029001e-01,2.735897612598372497e-01,1.432256857761932400e-01,2.733210855813456575e-01,8.907502970055029001e-01,2.733210855813456575e-01,6.985705220538603877e-01,4.708289685898499610e-01,4.539047571198820408e-01,5.291710314101500945e-01,1.092190485760235807e+00,-1.102067025548906676e+00,1.092190485760235807e+00,4.864084551511157706e+00,-3.295802780128949561e+00,-1.102067025548906676e+00,-3.295802780128949561e+00,2.830236128571221421e+00
8.616218335612585433e-02,2.584865500683761752e-01,1.407103585514724209e+01,1.381254930507886591e+01,7.705688476562500000e-04,1.434332561344379364e+00,2.818240893453384799e-01,8.888598216217443726e-01,2.818240893453384799e-01,1.419389083218306480e-01,2.759278401444248963e-01,8.888598216217443726e-01,2.759278401444248963e-01,6.998282616849380577e-01,4.721116247011958866e-01,4.536484964929321517e-01,5.278883752988041689e-01,1.092703007014135697e+00,-1.101299596644652601e+00,1.092703007014135697e+00,4.861774146938818930e+00,-3.304781372908371040e+00,-1.101299596644652601e+00,-3.304781372908371040e+00,2.824847890522292015e+00
7.840758685407438200e-02,2.352227605622250195e-01,1.405612424012757700e+01,1.382090147956535198e+01,7.719993591308593750e-04,1.402002319039504563e+00,2.893799931596172104e-01,8.871173945437978992e-01,2.893799931596172104e-01,1.407702796463500827e-01,2.783197862111084775e-01,8.871173945437978992e-01,2.783197862111084775e-01,7.009950091956662632e-01,4.732727666663749111e-01,4.534158445386962111e-01,5.267272333336251444e-01,1.093168310922607578e+00,-1.100599522975944211e+00,1.093168310922607578e+00,4.859686632768696946e+00,-3.312909366664624322e+00,-1.100599522975944211e+00,-3.312909366664624322e+00,2.819972788513340323e+00
7.135090403720774355e-02,2.140527121116235776e-01,1.404250750188800367e+01,1.382845478977638010e+01,1.186132431030273438e-03,1.372289466260686597e+00,2.963079927996433161e-01,8.855134013578231933e-01,2.963079927996433161e-01,1.397087707344287222e-01,2.805129421773769338e-01,8.855134013578231933e-01,2.805129421773769338e-01,7.020752456674208553e-01,4.743242948835342809e-01,4.532046076872370266e-01,5.256757051164657746e-01,1.093590784625525947e+00,-1.099961156381430216e+00,1.093590784625525947e+00,4.857799469225973610e+00,-3.320270064184739578e+00,-1.099961156381430216e+00,-3.320270064184739578e+00,2.815560094833380322e+00
6.492932267385903566e-02,1.947879680215791609e-01,1.403007690901291760e+01,1.383528894099133844e+01,7.157325744628906250e-04,1.345007499593042777e+00,3.026558080607433254e-01,8.840384795202212986e-01,3.026558080607433254e-01,1.387444113020183389e-01,2.825224302095528106e-01,8.840384795202212986e-01,2.825224302095528106e-01,7.030736569053441798e-01,4.752768934875717388e-01,4.530127954014763203e-01,5.247231065124282612e-01,1.093974409197047359e+00,-1.099379256699382745e+00,1.093974409197047359e+00,4.856092547128425529e+00,-3.326938254413002394e+00,-1.099379256699382745e+00,-3.326938254413002394e+00,2.811564350956235803e+00
5.908568363321168443e-02,1.772570508996373917e-01,1.401873225282542279e+01,1.384147520192578540e+01,9.286403656005859375e-04,1.319978589909459377e+00,3.084683284293336936e-01,8.826835943746261792e-01,3.084683284293336936e-01,1.378681837028414015e-01,2.843624698316618571e-01,8.826835943746261792e-01,2.843624698316618571e-01,7.039950185178996955e-01,4.761401595207313542e-01,4.528386024840915791e-01,5.238598404792685903e-01,1.094322795031816842e+00,-1.098848979393464598e+00,1.094322795031816842e+00,4.854547906533256629e+00,-3.332981116645119535e+00,-1.098848979393464598e+00,-3.332981116645119535e+00,2.807944792459976746e+00
5.376797210622277778e-02,1.613039163186691383e-01,1.400838127655859999e+01,1.384707736023993085e+01,9.701251983642578125e-04,1.297034107702419004e+00,3.137876291398941642e-01,8.814400932550261469e-01,3.137876291398941642e-01,1.370719280757053959e-01,2.860463852091570947e-01,8.814400932550261469e-01,2.860463852091570947e-01,7.048441057264427378e-01,4.769227184387732077e-01,4.526803924954435066e-01,5.230772815612267923e-01,1.094639215009113098e+00,-1.098365858402321704e+00,1.094639215009113098e+00,4.853149489711019449e+00,-3.338459029071412232e+00,-1.098365858402321704e+00,-3.338459029071412232e+00,2.804664837824359935e+00
4.892885461666262453e-02,1.467865638499876724e-01,1.399893912773409177e+01,1.385215256388410410e+01,8.094310760498046875e-04,1.276014900946870201e+00,3.186530231383987721e-01,8.802997417081400711e-01,3.186530231383987721e-01,1.363482574789986468e-01,2.875866231533671935e-01,8.802997417081400711e-01,2.875866231533671935e-01,7.056256238105427236e-01,4.776323271883956001e-01,4.525366823585133536e-01,5.223676728116044554e-01,1.094926635282973404e+00,-1.097925786056502151e+00,1.094926635282973404e+00,4.851882924283732912e+00,-3.343426290318769034e+00,-1.097925786056502151e+00,-3.343426290318769034e+00,2.801691634623968419e+00
4.452525770116302212e-02,1.335757731034892259e-01,1.399032783501707300e+01,1.385675206191358377e+01,7.691383361816406250e-04,1.256771375453551221e+00,3.231011403371932267e-01,8.792547452989447621e-01,3.231011403371932267e-01,1.356904818987412498e-01,2.889947792969827511e-01,8.792547452989447621e-01,2.889947792969827511e-01,7.063441556189156145e-01,4.782759660665391599e-01,4.524061281674554014e-01,5.217240339334608956e-01,1.095187743665089197e+00,-1.097524991406182648e+00,1.095187743665089197e+00,4.850735332795649946e+00,-3.347931762465774064e+00,-1.097524991406182648e+00,-3.347931762465774064e+00,2.798995656997482318e+00
4.051798450805857432e-02,1.215539535241756397e-01,1.398247581052075006e+01,1.386092185699657442e+01,1.521825790405273438e-03,1.239163420275934291e+00,3.271660269546091682e-01,8.782977599398238411e-01,3.271660269546091682e-01,1.350925401434906470e-01,2.902816302899748346e-01,8.782977599398238411e-01,2.902816302899748346e-01,7.070041230708600244e-01,4.788599205130176228e-01,4.522875121764936557e-01,5.211400794869824882e-01,1.095424975647012689e+00,-1.097160017924966535e+00,1.095424975647012689e+00,4.849695165401985086e+00,-3.352019443591123249e+00,-1.097160017924966535e+00,-3.352019443591123249e+00,2.796550348728937152e+00
3.687136590233337785e-02,1.106140977069998144e-01,1.397531737819085507e+01,1.386470328048385525e+01,8.485317230224609375e-04,1.223060213990977418e+00,3.308792589872663337e-01,8.774218932140155358e-01,3.308792589872663337e-01,1.345489387533223558e-01,2.914571702276844700e-01,8.774218932140155358e-01,2.914571702276844700e-01,7.076097600266882948e-01,4.793898539090558630e-01,4.521797309202231774e-01,5.206101460909442480e-01,1.095640538159553534e+00,-1.096827701270841393e+00,1.095640538159553534e+00,4.848752052751493125e+00,-3.355728977363390708e+00,-1.096827701270841393e+00,-3.355728977363390708e+00,2.794331806773827864e+00
3.355294297112329516e-02,1.006588289133674152e-01,1.396879232855536834e+01,1.386813349964200093e+01,8.342266082763671875e-04,1.208339941665885986e+00,3.342700649598566720e-01,8.766206987501624637e-01,3.342700649598566720e-01,1.340546971515793606e-01,2.925306498441736514e-01,8.766206987501624637e-01,2.925306498441736514e-01,7.081650943121239328e-01,4.798708723658285380e-01,4.520817844009413777e-01,5.201291276341715175e-01,1.095836431198117245e+00,-1.096525147573359726e+00,1.095836431198117245e+00,4.847896676496866064e+00,-3.359096106560799821e+00,-1.096525147573359726e+00,-3.359096106560799821e+00,2.792318500567091633e+00
3.053317810372210492e-02,9.159953431116818479e-02,1.396284549980293122e+01,1.387124596549176303e+01,1.090288162231445312e-03,1.194889447063490318e+00,3.373654540416647363e-01,8.758881653453898242e-01,3.373654540416647363e-01,1.336052983579956444e-01,2.935106172837734229e-01,8.758881653453898242e-01,2.935106172837734229e-01,7.086739370397829862e-01,4.803075823958306012e-01,4.519927662704013582e-01,5.196924176041693988e-01,1.096014467459197395e+00,-1.096249712559041578e+00,1.096014467459197395e+00,4.847120655190099825e+00,-3.362153076770814319e+00,-1.096249712559041578e+00,-3.362153076770814319e+00,2.790491022939241450e+00
2.778519207438714944e-02,8.335557622316258630e-02,1.395742638486964537e+01,1.387407080864648279e+01,7.987022399902343750e-04,1.182603840099453851e+00,3.401903464220570883e-01,8.752187022259954041e-01,3.401903464220570883e-01,1.331966446611596577e-01,2.944049595038547018e-01,8.752187022259954041e-01,2.944049595038547018e-01,7.091398776822219752e-01,4.807041422703020594e-01,4.519118549301663346e-01,5.192958577296978850e-01,1.096176290139667442e+00,-1.095998981711633125e+00,1.096176290139667442e+00,4.846416443608095648e+00,-3.364928995892114472e+00,-1.095998981711633125e+00,-3.364928995892114472e+00,2.788831868927823976e+00
2.528452478769221967e-02,7.585357436307837986e-02,1.395248876397436888e+01,1.387663518961129050e+01,8.146762847900390625e-04,1.171386075692324225e+00,3.427677035124321314e-01,8.746071215728836723e-01,3.427677035124321314e-01,1.328250177181475311e-01,2.952209435652431990e-01,8.746071215728836723e-01,2.952209435652431990e-01,7.095662836188120215e-01,4.810643077807549850e-01,4.518383054748939531e-01,5.189356922192449595e-01,1.096323389050212205e+00,-1.095770751579906666e+00,1.096323389050212205e+00,4.845777243808370827e+00,-3.367450154465284839e+00,-1.095770751579906666e+00,-3.367450154465284839e+00,2.787325239196648763e+00
2.300891755679992587e-02,6.902675267040159213e-02,1.394799036184793906e+01,1.387896360917753746e+01,1.625537872314453125e-03,1.161146516877464396e+00,3.451186561044060630e-01,8.740486192182026493e-01,3.451186561044060630e-01,1.324870426105698717e-01,2.959652572371266888e-01,8.740486192182026493e-01,2.959652572371266888e-01,7.099563031069294761e-01,4.813914730434558087e-01,4.517714424052380884e-01,5.186085269565441358e-01,1.096457115189523934e+00,-1.095563012285360571e+00,1.096457115189523934e+00,4.845196926438203100e+00,-3.369740311304190605e+00,-1.095563012285360571e+00,-3.369740311304190605e+00,2.785956865161768103e+00
2.093811497668775223e-02,6.281434493006265996e-02,1.394389252875073026e+01,1.388107818382066760e+01,7.991790771484375000e-04,1.151802492318858340e+00,3.472626290779878833e-01,8.735387542351755741e-01,3.472626290779878833e-01,1.321796554402009105e-01,2.966440484846532555e-01,8.735387542351755741e-01,2.966440484846532555e-01,7.103128708210084685e-01,4.816887069132667620e-01,4.517106530407754006e-01,5.183112930867331825e-01,1.096578693918449421e+00,-1.095373931239469911e+00,1.096578693918449421e+00,4.844669961015546811e+00,-3.371820948392867390e+00,-1.095373931239469911e+00,-3.371820948392867390e+00,2.784713853270563977e+00
1.905368462878575045e-02,5.716105388635739359e-02,1.394015994426067273e+01,1.388299889037431534e+01,7.727146148681640625e-04,1.143277856080249011e+00,3.492174616329871140e-01,8.730734279899340367e-01,3.492174616329871140e-01,1.319000740947098294e-01,2.972629635235495837e-01,8.730734279899340367e-01,2.972629635235495837e-01,7.106387152652119399e-01,4.819587855077476779e-01,4.516553815678469030e-01,5.180412144922522666e-01,1.096689236864306416e+00,-1.095201838050522847e+00,1.096689236864306416e+00,4.844191354069675270e+00,-3.373711498554234023e+00,-1.095201838050522847e+00,-3.373711498554234023e+00,2.783584546189873166e+00
1.733885301219508304e-02,5.201655903658419788e-02,1.393676034273653386e+01,1.388474378369994966e+01,7.781982421875000000e-04,1.135502555644734901e+00,3.509995223245085394e-01,8.726488630977857763e-01,3.509995223245085394e-01,1.316457718555909262e-01,2.978271832205794389e-01,8.726488630977857763e-01,2.978271832205794389e-01,7.109363675009617856e-01,4.822042212837152064e-01,4.516051236620569620e-01,5.177957787162846826e-01,1.096789752675886298e+00,-1.095045210580170902e+00,1.096789752675886298e+00,4.843756594176512387e+00,-3.375429548986006445e+00,-1.095045210580170902e+00,-3.375429548986006445e+00,2.782558398933196120e+00
1.577835624109745483e-02,4.733506872329407145e-02,1.393366425931339236e+01,1.388632919059009829e+01,7.929801940917968750e-04,1.128412212640611756e+00,3.526238184305006129e-01,8.722615826227425595e-01,3.526238184305006129e-01,1.314144535569217176e-01,2.983414576948146824e-01,8.722615826227425595e-01,2.983414576948146824e-01,7.112081707431465727e-01,4.824272890562058547e-01,4.515594216300965469e-01,5.175727109437942008e-01,1.096881156739807128e+00,-1.094902662096978174e+00,1.096881156739807128e+00,4.843361603050802877e+00,-3.376991023393440816e+00,-1.094902662096978174e+00,-3.376991023393440816e+00,2.781625868198584595e+00
1.435830417939867182e-02,4.307491253819506483e-02,1.393084479526413055e+01,1.388776988272593549e+01,8.704662322998046875e-04,1.121947719488523676e+00,3.541040993757655353e-01,8.719083897747061940e-01,3.541040993757655353e-01,1.312040340357053803e-01,2.988101390354065412e-01,8.719083897747061940e-01,2.988101390354065412e-01,7.114562904718513270e-01,4.826300493035055039e-01,4.515178600203881287e-01,5.173699506964946071e-01,1.096964279959223854e+00,-1.094772929466610645e+00,1.096964279959223854e+00,4.843002691967154050e+00,-3.378410345124538416e+00,-1.094772929466610645e+00,-3.378410345124538416e+00,2.780778313400920077e+00
1.306605680325276242e-02,3.919817040975637212e-02,1.392827740155810190e+01,1.388907923114834553e+01,8.296966552734375000e-04,1.116054854184319822e+00,3.554529540912717001e-01,8.715863482903701831e-01,3.554529540912717001e-01,1.310126186428380857e-01,2.992372120993910811e-01,8.715863482903701831e-01,2.992372120993910811e-01,7.116827247829901060e-01,4.828143690610684491e-01,4.514800616566627123e-01,5.171856309389316619e-01,1.097039876686674686e+00,-1.094654862314369703e+00,1.097039876686674686e+00,4.842676522876817380e+00,-3.379700583427478922e+00,-1.094654862314369703e+00,-3.379700583427478922e+00,2.780007908068006905e+00
1.189011169096006702e-02,3.567033507288108751e-02,1.392593967946148226e+01,1.389026934438860117e+01,7.786750793457031250e-04,1.110683914633331826e+00,3.566819023073775630e-01,8.712927636289415911e-01,3.566819023073775630e-01,1.308384856086705073e-01,2.996263233902513590e-01,8.712927636289415911e-01,2.996263233902513590e-01,7.118893147638508667e-01,4.829819406712091978e-01,4.514456840529105230e-01,5.170180593287909687e-01,1.097108631894179176e+00,-1.094547413094493438e+00,1.097108631894179176e+00,4.842380073668908658e+00,-3.380873584698464551e+00,-1.094547413094493438e+00,-3.380873584698464551e+00,2.779307560432311863e+00
1.082000163877365473e-02,3.246000491632372587e-02,1.392381119705017056e+01,1.389135119213384684e+01,8.518695831298828125e-04,1.105789373320469116e+00,3.578014798709401312e-01,8.710251650699440962e-01,3.578014798709401312e-01,1.306800700791415915e-01,2.999808080463828297e-01,8.710251650699440962e-01,2.999808080463828297e-01,7.120777547305715549e-01,4.831342986238846837e-01,4.514144161721639903e-01,5.168657013761153163e-01,1.097171167655672130e+00,-1.094449628001196828e+00,1.097171167655672130e+00,4.842110607095361452e+00,-3.381940090367193008e+00,-1.094449628001196828e+00,-3.381940090367193008e+00,2.778670842191920620e+00
9.846201491284152854e-03,2.953860447385459054e-02,1.392187332054185589e+01,1.389233471606800130e+01,7.610321044921875000e-04,1.101329552607280604e+00,3.588213182445167404e-01,8.707812887656823930e-01,3.588213182445167404e-01,1.305359496579094891e-01,3.003037149898698521e-01,8.707812887656823930e-01,3.003037149898698521e-01,7.122496022058897314e-01,4.832728346961913668e-01,4.513859754952577186e-01,5.167271653038086887e-01,1.097228049009484563e+00,-1.094360638658253393e+00,1.097228049009484563e+00,4.841865642939878533e+00,-3.382909842873339734e+00,-1.094360638658253393e+00,-3.382909842873339734e+00,2.778091924538012236e+00
8.960043357068535330e-03,2.688013007120559905e-02,1.392010905939687149e+01,1.389322892932566589e+01,7.865428924560546875e-04,1.097266320566891329e+00,3.597502183954127686e-01,8.705590617737768433e-01,3.597502183954127686e-01,1.304048313071282661e-01,3.005978303014451569e-01,8.705590617737768433e-01,3.005978303014451569e-01,7.124062875487876534e-01,4.833988115739265012e-01,4.513601053690775577e-01,5.166011884260734988e-01,1.097279789261844885e+00,-1.094279654526546963e+00,1.097279789261844885e+00,4.841642933063754484e+00,-3.383791681017485953e+00,-1.094279654526546963e+00,-3.383791681017485953e+00,2.777565520654057263e+00
8.153639454932380681e-03,2.446091836479702408e-02,1.391850292418532931e+01,1.389404200582053228e+01,1.430749893188476562e-03,1.093564806979745230e+00,3.605962193168558705e-01,8.703565870741667432e-01,3.605962193168558705e-01,1.302855394747833850e-01,3.008656988982903457e-01,8.703565870741667432e-01,3.008656988982903457e-01,7.125491231743013021e-01,4.835133751172897010e-01,4.513365726068603312e-01,5.164866248827102435e-01,1.097326854786279338e+00,-1.094205955972172184e+00,1.097326854786279338e+00,4.841440439006968077e+00,-3.384593625821028073e+00,-1.094205955972172184e+00,-3.384593625821028073e+00,2.777086833986110115e+00
7.419811903988376457e-03,2.225943571196609128e-02,1.391704079626910229e+01,1.389478136055713620e+01,7.209777832031250000e-04,1.090193138899842040e+00,3.613666614461274462e-01,8.701721295589671668e-01,3.613666614461274462e-01,1.301770053300534413e-01,3.011096445983888481e-01,8.701721295589671668e-01,3.011096445983888481e-01,7.126793123229239191e-01,4.836175654141494640e-01,4.513151653158680721e-01,5.163824345858504250e-01,1.097369669368263745e+00,-1.094138887941093818e+00,1.097369669368263745e+00,4.841256311862342621e+00,-3.385322957899046692e+00,-1.094138887941093818e+00,-3.385322957899046692e+00,2.776651511665780170e+00
